name, address, review, score
"맑음판포", 제주특별자치도 제주시 한경면 판포중길 63, 0, 0.0
"묵다여관", 제주특별자치도 제주시 한경면 일주서로 4533-9, 15, 0.0
"스테이 서하온", 제주특별자치도 제주시 한경면 판포2길 6-16 1층, 0, 0.0
"금등이", 제주특별자치도 제주시 한경면 금등4길 16-5, 0, 0.0
"벨진우영", 제주특별자치도 제주시 한경면 일주서로 4515, 5, 0.0
"키티하우스민박", 제주특별자치도 제주시 한경면 판포1길 22-2, 0, 0.0
"한림 이모네민박", 제주특별자치도 제주시 한경면 금등4길 34-3, 0, 0.0
"하귤스테이", 제주특별자치도 서귀포시 대정읍 무릉중앙로21번길 20, 1, 0.0
"제주온다온", 제주특별자치도 서귀포시 대정읍 무릉중앙로11번길 11-1, 1, 0.0
"스치로다", 제주특별자치도 제주시 한경면 고조로 311-10, 7, 5.0
"네이처러스판포나일", 제주특별자치도 제주시 한경면 판포중길 41, 0, 0.0
"아도록", 제주특별자치도 제주시 한경면 판포중2길 7-3, 2, 0.0
"레브라하", 제주특별자치도 제주시 한경면 판포중2길 15, 0, 0.0
"인즐남민박", 제주특별자치도 제주시 한경면 판포중길 28-16, 1, 0.0
"풀스토리6", 제주특별자치도 제주시 한경면 판포동1길 33-83, 3, 5.0
"포리별펜션", 제주특별자치도 제주시 한경면 판포동1길 33-53 2동, 1, 0.0
"안녕판포씨", 제주특별자치도 제주시 한경면 일주서로 4600-18 제1동, 0, 5.0
"순심이네돌집", 제주특별자치도 서귀포시 대정읍 영락사독로 87, 0, 0.0
"스테이느으린", 제주특별자치도 서귀포시 대정읍 삼통로 75 2층, 0, 5.0
"석송민박", 제주특별자치도 제주시 한경면 금등대안1길 71, 0, 0.0
"하솜별담", 제주특별자치도 제주시 한경면 판조로 126, 1, 0.0
"널개왓", 제주특별자치도 제주시 한경면 판포동1길 38, 1, 5.0
"문워크", 제주특별자치도 제주시 한림읍 월령안길 20-1, 3, 3.0
"월령채", 제주특별자치도 제주시 한림읍 월령3길 27-5 1, 0, 0.0
"월령지헌", 제주특별자치도 제주시 한림읍 월령1길 13-5, 5, 0.0
"바당보름", 제주특별자치도 제주시 한림읍 월령안길 24, 0, 1.0
"월령케이브", 제주특별자치도 제주시 한림읍 월령2길 37-7, 0, 5.0
"그린민박", 제주특별자치도 제주시 추자면 대서6길 6-5, 3, 5.0
"모노토너스", 제주특별자치도 서귀포시 대정읍 일주서로 2951-7, 7, 5.0
"낙천집", 제주특별자치도 제주시 한경면 낙산로 21, 2, 5.0
"꽃과그늘민박", 제주특별자치도 제주시 한경면 판조로 367, 4, 5.0
"보이드", 제주특별자치도 제주시 한림읍 금능3길 23-9, 2, 0.0
"바니네민박집", 제주특별자치도 제주시 한림읍 금능3길 28 2층, 3, 0.0
"금능서시", 제주특별자치도 제주시 한림읍 한림로 201-1, 1, 0.0
"미루하우스", 제주특별자치도 서귀포시 대정읍 일과대수로27번길 53-1, 1, 0.0
"프로퍼밀도", 제주특별자치도 서귀포시 대정읍 암반수마농로 532-4, 0, 0.0
"과랑민박", 제주특별자치도 제주시 한경면 산양4길 30, 1, 5.0
"산양민박", 제주특별자치도 제주시 한경면 중산간서로 3186-1, 3, 0.0
"꽃신민박", 제주특별자치도 제주시 한경면 용금로 552-3, 27, 4.7
"수동", 제주특별자치도 제주시 한경면 수동1길 3, 2, 3.0
"제주에산다면", 제주특별자치도 제주시 한경면 용금로 545, 3, 0.0
"제주시절", 제주특별자치도 제주시 한림읍 금능길 82, 7, 4.7
"놀멍자멍펜션", 제주특별자치도 제주시 한림읍 금능6길 11, 0, 0.0
"우리집민박", 제주특별자치도 제주시 한림읍 한림로 218, 0, 0.0
"우리집민박", 제주특별자치도 제주시 한림읍 한림로 218, 0, 0.0
"대정민박", 제주특별자치도 서귀포시 대정읍 신영로36번길 57, 0, 0.0
"다락홈스테이", 제주특별자치도 서귀포시 대정읍 신영로 68-6, 0, 3.8
"하모로민박", 제주특별자치도 서귀포시 대정읍 동일하모로179번길 9-7, 0, 0.0
"무릉차경", 제주특별자치도 서귀포시 대정읍 무릉인향로14번길 4, 9, 0.0
"나롯", 제주특별자치도 제주시 한경면 대한로 802-12, 5, 5.0
"펠롱여관", 제주특별자치도 제주시 한경면 대한로 800-11, 1, 5.0
"어머니집", 제주특별자치도 제주시 한경면 중산간서로 3427, 0, 0.0
"월든", 제주특별자치도 제주시 한경면 중산간서로 3547-42, 2, 5.0
"불란지스테이", 제주특별자치도 제주시 한경면 청수로 13-5, 1, 5.0
"저지차경", 제주특별자치도 제주시 한경면 수동4길 1-5, 9, 0.0
"휴왓", 제주특별자치도 제주시 한림읍 협재남4길 21, 0, 0.0
"화니하우스", 제주특별자치도 제주시 한림읍 협재2길 38 2~4층, 6, 4.7
"민박집섶낭", 제주특별자치도 제주시 한림읍 협재2길 41, 3, 0.0
"해송민박", 제주특별자치도 제주시 한림읍 협재4길 7-15, 0, 0.0
"탐라민박", 제주특별자치도 제주시 한림읍 한림로 349-1, 0, 0.0
"탐라민박", 제주특별자치도 제주시 한림읍 한림로 349-1, 0, 0.0
"똘똘이집", 제주특별자치도 제주시 한림읍 한림로 343, 0, 0.0
"협재민박", 제주특별자치도 제주시 한림읍 협재4길 7-4, 0, 0.0
"바디다", 제주특별자치도 제주시 한림읍 협재2길 37 116동, 0, 0.0
"도도루루", 제주특별자치도 제주시 한림읍 협재4길 7-6, 0, 0.0
"슬로우그로우라이프", 제주특별자치도 제주시 한림읍 협재1길 53-5 1층, 25, 3.0
"민박하얀집", 제주특별자치도 제주시 한림읍 협재1길 9, 3, 2.4
"집들이 꽃밭집", 제주특별자치도 제주시 한림읍 협재1길 39, 0, 0.0
"민박바당집", 제주특별자치도 제주시 한림읍 협재1길 12, 1, 0.0
"제주청년살이", 제주특별자치도 제주시 한림읍 한림로 372-5, 0, 0.0
"민박풍경있는집", 제주특별자치도 제주시 한림읍 협재1길 8, 0, 0.0
"두부스테이", 제주특별자치도 제주시 한림읍 협재10길 14 2층, 0, 0.0
"예함민박", 제주특별자치도 제주시 한림읍 명재로 1, 0, 0.0
"협재여유", 제주특별자치도 제주시 한림읍 한림로 400-5, 1, 0.0
"제주가보민박", 제주특별자치도 제주시 한림읍 협재10길 18, 0, 0.0
"동성민박", 제주특별자치도 서귀포시 대정읍 하모항구로 56, 0, 0.0
"청수리오즈네", 제주특별자치도 제주시 한경면 청수동9길 9, 8, 5.0
"청수풀", 제주특별자치도 제주시 한경면 청수서5길 1-31, 2, 4.0
"이끌림민박", 제주특별자치도 제주시 한경면 저지1길 6-3, 4, 5.0
"고향황토골", 제주특별자치도 제주시 한경면 녹차분재로 723-7, 0, 0.0
"저지마을농가민박", 제주특별자치도 제주시 한경면 저지1길 12, 0, 0.0
"저지마을 농가민박김연자댁", 제주특별자치도 제주시 한경면 중산간서로 3633-5, 0, 0.0
"옥순이네민박", 제주특별자치도 제주시 한경면 저지9길 34, 0, 3.8
"제주더휴", 제주특별자치도 제주시 한경면 용금로 670, 0, 5.0
"월림차경", 제주특별자치도 제주시 한림읍 월림5길 17, 24, 1.0
"저지돌담민박", 제주특별자치도 제주시 한경면 저지12길 8-1, 0, 0.0
"명원팜민박", 제주특별자치도 제주시 한경면 중산간서로 3791-1, 0, 0.0
"한림속 하루", 제주특별자치도 제주시 한림읍 중산간서로 3900, 4, 4.0
"삼보민박", 제주특별자치도 제주시 한림읍 중산간서로 3900, 4, 4.0
"섭재", 제주특별자치도 제주시 한림읍 명월성로 627, 0, 0.0
"제이민박", 제주특별자치도 제주시 한림읍 협재로 227-1, 0, 0.0
"자락협재", 제주특별자치도 제주시 한림읍 협재로 227-1, 0, 0.0
"세렝게티", 제주특별자치도 제주시 한림읍 한림로 526-1, 8, 5.0
"올라비양", 제주특별자치도 제주시 한림읍 옹포3길 11, 1, 5.0
"나른", 제주특별자치도 제주시 한림읍 옹포4길 61, 5, 0.0
"풍년상회 민박", 제주특별자치도 제주시 한림읍 한림로 506, 1, 0.0
"제주코롱코롱", 제주특별자치도 제주시 한림읍 한림로 508-3, 0, 0.0
"향나무민박", 제주특별자치도 제주시 한림읍 한림로 533, 0, 0.0
"옹포소녀", 제주특별자치도 제주시 한림읍 한림로 508-3, 1, 0.0
"옹포민박", 제주특별자치도 제주시 한림읍 옹포1길 50, 0, 0.0
"마라도최남단민박", 제주특별자치도 서귀포시 대정읍 마라로 101, 0, 3.0
"뉴환상민박", 제주특별자치도 서귀포시 대정읍 마라로 47, 0, 2.4
"팔도민박", 제주특별자치도 서귀포시 대정읍 마라로 109, 0, 1.7
"팔도민박", 제주특별자치도 서귀포시 대정읍 마라로 109, 0, 1.7
"팔도민박", 제주특별자치도 서귀포시 대정읍 마라로 109, 0, 1.7
"소라민박", 제주특별자치도 서귀포시 안덕면 화순해안로 125, 0, 0.0
"소라민박", 제주특별자치도 서귀포시 안덕면 화순해안로 125, 0, 0.0
"양지민박", 제주특별자치도 서귀포시 대정읍 마라로 101, 0, 0.0
"가파도 올레길식당민박", 제주특별자치도 서귀포시 대정읍 가파로67번길 95-2, 0, 3.0
"들매민박", 제주특별자치도 제주시 한경면 녹차분재로 610, 0, 0.0
"더서연하우스", 제주특별자치도 제주시 한림읍 명월성로 397-1 103동, 0, 0.0
"명월민박", 제주특별자치도 제주시 한림읍 명월로4길 5, 9, 5.0
"명월돌집민박", 제주특별자치도 제주시 한림읍 명월로4길 4 1층, 1, 5.0
"푸른달", 제주특별자치도 제주시 진북길 13, 6, 5.0
"푸른달", 제주특별자치도 제주시 진북길 13, 6, 5.0
"동명차경", 제주특별자치도 제주시 한림읍 명월성로 52, 16, 5.0
"소도락하우스", 제주특별자치도 제주시 한림읍 명월성로 9-3, 0, 0.0
"동명글라", 제주특별자치도 제주시 한림읍 동명4길 3, 0, 0.0
"명랑한가", 제주특별자치도 제주시 한림읍 명랑로4길 10, 0, 0.0
"예준숙박", 제주특별자치도 제주시 한림읍 한림로8길 18, 0, 0.0
"수원성민박", 제주특별자치도 제주시 한림읍 수원7길 47-3, 1, 5.0
"수수주택", 제주특별자치도 제주시 한림읍 수원3길 1 2층, 0, 5.0
"바다올레", 제주특별자치도 제주시 한림읍 수원3길 1 2층, 0, 5.0
"가파도민박", 제주특별자치도 제주시 한림읍 한수7길 6-3, 0, 5.0
"올레청보리펜션", 제주특별자치도 서귀포시 대정읍 가파로 45, 2, 3.7
"기파도로와", 제주특별자치도 서귀포시 대정읍 가파로 44, 0, 0.0
"겸손한민박", 제주특별자치도 서귀포시 대정읍 보성하로 29-8, 0, 0.0
"정정당당", 제주특별자치도 서귀포시 대정읍 보성상로 3-4, 0, 5.0
"그리하오", 제주특별자치도 제주시 한경면 주가흘길 34, 6, 0.0
"드르와민박앤게스트하우스", 제주특별자치도 제주시 한림읍 드르밧길 62, 0, 0.0
"요요정원", 제주특별자치도 제주시 한림읍 명랑남길 29, 5, 0.0
"CASA블루", 제주특별자치도 제주시 한림읍 일주서로 5556, 0, 0.0
"집머무는", 제주특별자치도 제주시 한림읍 귀덕3길 13-2, 11, 0.0
"스테이매기", 제주특별자치도 제주시 한림읍 진질길 37, 1, 5.0
"바당놀", 제주특별자치도 제주시 한림읍 한림해안로 590, 0, 0.0
"스페이스농농 제주", 제주특별자치도 서귀포시 안덕면 사계북로41번길 27-45, 2, 3.0
"제주 조이뜰 독채민박펜션", 제주특별자치도 제주시 한림읍 명상로 24-8, 0, 4.5
"봉아저씨네민박", 제주특별자치도 제주시 한림읍 명상로 8-4, 0, 0.0
"덕수니네", 제주특별자치도 제주시 한림읍 명상로 24-11 1층, 0, 0.0
"플라주메종", 제주특별자치도 제주시 한림읍 상대2길 36, 7, 0.0
"구르는제주", 제주특별자치도 제주시 한림읍 한수풀로 176-19 1층, 2, 5.0
"러블리에스메랄다", 제주특별자치도 제주시 한림읍 한수풀로 176-25 1층, 1, 3.7
"진질스테이", 제주특별자치도 제주시 한림읍 귀덕5길 32-1, 0, 0.0
"제주의사계", 제주특별자치도 서귀포시 안덕면 사계남로 10-6, 2, 5.0
"연연풍진", 제주특별자치도 서귀포시 안덕면 사계중앙로44번길 19-2, 1, 5.0
"베어포레스트", 제주특별자치도 서귀포시 안덕면 사계남로56번길 11-1, 4, 5.0
"모래민박", 제주특별자치도 서귀포시 안덕면 사계남로84번길 10-1, 0, 0.0
"우진민박", 제주특별자치도 서귀포시 안덕면 사계로 45, 0, 0.0
"노빠사나다", 제주특별자치도 서귀포시 안덕면 일주서로 2094, 0, 0.0
"모슬민박", 제주특별자치도 제주시 한림읍 금악남1길 50, 0, 0.0
"숲속에서보는바다", 제주특별자치도 제주시 한림읍 광산로 127-48, 0, 0.0
"스테이겨를", 제주특별자치도 제주시 한림읍 중산간서로 5082-2, 5, 5.0
"벤조롱달빛정원", 제주특별자치도 제주시 한림읍 중산간서로 4995-19 별채, 0, 5.0
"지꺼지게 귀덕", 제주특별자치도 제주시 한림읍 귀덕남1길 6, 4, 5.0
"사필귀덕", 제주특별자치도 제주시 한림읍 귀덕남1길 20-2, 1, 0.0
"제주고옥", 제주특별자치도 제주시 한림읍 귀덕14길 26-1, 1, 4.6
"애일당", 제주특별자치도 제주시 한림읍 귀덕로 14, 0, 0.0
"귀덕민박", 제주특별자치도 제주시 한림읍 귀덕로 18, 0, 0.0
"귀덕민박", 제주특별자치도 제주시 한림읍 귀덕로 18, 0, 0.0
"귀덕민박", 제주특별자치도 제주시 한림읍 귀덕로 18, 0, 0.0
"귀덕민박", 제주특별자치도 제주시 한림읍 귀덕로 18, 0, 0.0
"은모래민박", 제주특별자치도 서귀포시 안덕면 사계남로 129, 0, 0.0
"해성민박", 제주특별자치도 서귀포시 안덕면 사계남로 133-2, 0, 0.0
"형제도민박", 제주특별자치도 서귀포시 안덕면 사계남로 119-9, 0, 0.0
"등대민박", 제주특별자치도 제주시 도공로 28, 0, 0.0
"등대민박", 제주특별자치도 제주시 도공로 28, 0, 0.0
"가톨릭인쉼터 산다미아노", 제주특별자치도 서귀포시 안덕면 사계북로 157-9, 0, 5.0
"용해민박", 제주특별자치도 서귀포시 안덕면 사계남로216번길 1, 1, 0.0
"힐링스파펜션", 제주특별자치도 서귀포시 안덕면 사계로114번길 53-27 2층, 19, 4.7
"달코롬", 제주특별자치도 서귀포시 안덕면 덕수서로35번길 18-9, 0, 5.0
"소소한하루", 제주특별자치도 제주시 구좌읍 월정7길 28-14, 6, 5.0
"소소한하루", 제주특별자치도 제주시 구좌읍 월정7길 28-14, 6, 5.0
"리틀덕수", 제주특별자치도 서귀포시 안덕면 덕수회관로 102, 0, 0.0
"광이멀풀스테이", 제주특별자치도 제주시 한림읍 월각로 151, 236, 4.4
"스테이드리울", 제주특별자치도 제주시 애월읍 어도봉남길 25, 0, 3.0
"제주살가", 제주특별자치도 제주시 한림읍 귀덕남동1길 54-1, 5, 0.0
"다찌스테이", 제주특별자치도 제주시 한림읍 금성천남길 26 2층, 1, 0.0
"바이백", 제주특별자치도 제주시 한림읍 금성천남길 32, 27, 0.0
"뜰에하우스", 제주특별자치도 제주시 애월읍 곽지서길 9-2, 3, 0.0
"틀에하우스민박", 제주특별자치도 제주시 애월읍 곽지서길 9-2, 0, 0.0
"까사벨라", 제주특별자치도 제주시 애월읍 금성5길 39, 1, 5.0
"봉숙이네바닷가", 제주특별자치도 제주시 애월읍 금성1길 32-1, 8, 5.0
"코끼리잠", 제주특별자치도 제주시 애월읍 금성3길 13, 8, 5.0
"바다가보이는집", 제주특별자치도 제주시 애월읍 금성1길 36, 0, 0.0
"제주무심", 제주특별자치도 제주시 애월읍 곽지1길 26-6, 1, 0.0
"삼다민박", 제주특별자치도 제주시 애월읍 곽지1길 26-8, 0, 0.0
"샌디앤스토니", 제주특별자치도 제주시 애월읍 금성5길 31, 0, 0.0
"우리민박", 제주특별자치도 제주시 조천읍 함덕14길 1, 1, 0.0
"우리민박", 제주특별자치도 제주시 조천읍 함덕14길 1, 1, 0.0
"우리민박", 제주특별자치도 제주시 조천읍 함덕14길 1, 1, 0.0
"우리민박", 제주특별자치도 제주시 조천읍 함덕14길 1, 1, 0.0
"우리민박", 제주특별자치도 제주시 조천읍 함덕14길 1, 1, 0.0
"소심헌", 제주특별자치도 제주시 애월읍 금성3길 8-1, 0, 0.0
"바리민박", 제주특별자치도 제주시 애월읍 곽지5길 17, 0, 0.0
"모물펜션", 제주특별자치도 제주시 애월읍 곽지9길 4 가동, 3, 4.3
"곽지하우스", 제주특별자치도 제주시 애월읍 일주서로 6076-1, 1, 0.0
"미소담민박", 제주특별자치도 제주시 애월읍 일주서로 6066-3, 0, 0.0
"청우민박", 제주특별자치도 제주시 한림읍 월각로 420-62, 0, 0.0
"박별김모리", 제주특별자치도 제주시 애월읍 봉성로3길 11-1, 16, 5.0
"브로콜리민박", 제주특별자치도 제주시 애월읍 봉성로2길 16-8 1층, 3, 5.0
"도노미스테이", 제주특별자치도 제주시 애월읍 봉성로2길 16-6, 0, 5.0
"곽지로온", 제주특별자치도 제주시 애월읍 곽납로 62-19, 4, 0.0
"곽지주택", 제주특별자치도 제주시 애월읍 곽지남3길 21, 12, 5.0
"강치비민박", 제주특별자치도 제주시 애월읍 천덕로 65, 0, 5.0
"애월하타", 제주특별자치도 제주시 애월읍 곽지남3길 21-1, 2, 5.0
"파도사랑", 제주특별자치도 제주시 애월읍 곽납로 42, 0, 0.0
"위클리스테이 레이지버드 곽지", 제주특별자치도 제주시 애월읍 일주서로 6066-24, 0, 5.0
"딸기네민박", 제주특별자치도 제주시 애월읍 일주서로 6066-22, 0, 0.0
"애월민박", 제주특별자치도 제주시 애월읍 일주서로 6163, 0, 0.0
"한담길스테이", 제주특별자치도 제주시 애월읍 애월로 92, 23, 4.2
"애월무아", 제주특별자치도 제주시 애월읍 애월로8길 6, 0, 0.0
"기억한담", 제주특별자치도 제주시 애월읍 애월남안길 19, 7, 5.0
"한마음민박", 제주특별자치도 제주시 애월읍 애월해안로 32, 0, 5.0
"산방댁", 제주특별자치도 서귀포시 안덕면 사계신항로 6, 13, 3.9
"아리아드네", 제주특별자치도 서귀포시 안덕면 화순로 230, 0, 0.0
"화순민박", 제주특별자치도 서귀포시 안덕면 사계신항로 13-2, 0, 0.0
"산바다풍경민박", 제주특별자치도 서귀포시 안덕면 사계신항로 25-6, 0, 0.0
"공원민박", 제주특별자치도 서귀포시 안덕면 사계신항로 17, 0, 0.0
"우리민박", 제주특별자치도 제주시 조천읍 함덕14길 1, 1, 0.0
"우리민박", 제주특별자치도 제주시 조천읍 함덕14길 1, 1, 0.0
"우리민박", 제주특별자치도 제주시 조천읍 함덕14길 1, 1, 0.0
"우리민박", 제주특별자치도 제주시 조천읍 함덕14길 1, 1, 0.0
"우리민박", 제주특별자치도 제주시 조천읍 함덕14길 1, 1, 0.0
"제주돌집 노천탕", 제주특별자치도 서귀포시 안덕면 중산간서로 1807, 3, 0.0
"가월", 제주특별자치도 서귀포시 안덕면 서광서문로 59, 0, 0.0
"두린벨쉼팡", 제주특별자치도 서귀포시 안덕면 덕수리 217-1, 0, 5.0
"귤사랑쉼팡", 제주특별자치도 제주시 애월읍 천덕로 312-20, 0, 0.0
"담잠", 제주특별자치도 제주시 애월읍 납읍서길 16-2, 5, 5.0
"납읍달밤", 제주특별자치도 제주시 애월읍 납읍서길 13-4, 0, 0.0
"애월이막", 제주특별자치도 제주시 애월읍 곽납로 160-14, 16, 5.0
"스테이고요", 제주특별자치도 제주시 애월읍 납읍동1길 18-1, 6, 5.0
"바람스테이", 제주특별자치도 제주시 애월읍 납읍동1길 18, 0, 0.0
"스테이아이올라", 제주특별자치도 제주시 애월읍 곽납로 141-1, 0, 0.0
"애월풍다우주", 제주특별자치도 제주시 애월읍 애월로16길 6, 0, 5.0
"너랑나랑게스트하우스", 제주특별자치도 서귀포시 안덕면 화순해안로 40, 4, 4.8
"화순가옥", 제주특별자치도 서귀포시 안덕면 화순로87번길 31-4, 5, 5.0
"두그루하우스", 제주특별자치도 서귀포시 안덕면 화순중앙로124번길 30, 6, 5.0
"올레브릿지하우스", 제주특별자치도 서귀포시 안덕면 화순중앙로124번길 26, 1, 5.0
"현대민박", 제주특별자치도 서귀포시 안덕면 화순중앙로 120, 0, 4.5
"소라민박", 제주특별자치도 서귀포시 안덕면 화순해안로 125, 0, 0.0
"소라민박", 제주특별자치도 서귀포시 안덕면 화순해안로 125, 0, 0.0
"갯바위민박", 제주특별자치도 서귀포시 안덕면 화순중앙로123번길 2, 0, 0.0
"파도민박", 제주특별자치도 서귀포시 안덕면 화순중앙로 127, 0, 0.0
"스테이 에르바", 제주특별자치도 서귀포시 안덕면 화순중앙로13번길 26, 0, 5.0
"보름하우스", 제주특별자치도 서귀포시 안덕면 화순서동로56번길 19-3, 0, 5.0
"제주소담민박", 제주특별자치도 제주시 애월읍 어음서1길 2, 4, 5.0
"스테이인탐라", 제주특별자치도 제주시 애월읍 어림비로 292, 1, 0.0
"퐁낭에염 언덕집", 제주특별자치도 제주시 애월읍 어음3길 18-21, 11, 5.0
"모랑모랑스테이", 제주특별자치도 제주시 애월읍 납읍로2길 35-4, 3, 0.0
"우연한발견", 제주특별자치도 제주시 애월읍 납읍로2길 29-2, 0, 0.0
"더달달스테이", 제주특별자치도 제주시 애월읍 납읍로 36-1, 2, 5.0
"우영팟", 제주특별자치도 제주시 애월읍 납읍로 43, 1, 5.0
"우영팟", 제주특별자치도 제주시 애월읍 납읍로 43, 1, 5.0
"자매민박", 제주특별자치도 제주시 애월읍 애상로 87, 1, 4.8
"애월다락방", 제주특별자치도 제주시 애월읍 고내봉서2길 56 다동, 0, 0.0
"탐라는애월", 제주특별자치도 제주시 애월읍 고내봉서2길 56 나동, 0, 0.0
"더바당펜션", 제주특별자치도 제주시 애월읍 애월해안로 232 2층, 29, 5.0
"제주살레", 제주특별자치도 제주시 애월읍 고내로7길 45-10, 5, 0.0
"이니히제주", 제주특별자치도 제주시 애월읍 고내3길 22, 6, 0.0
"낭안트레", 제주특별자치도 제주시 애월읍 고내안길 3-1, 2, 0.0
"카인드가든", 제주특별자치도 제주시 애월읍 고내안길 8, 3, 5.0
"고내리안", 제주특별자치도 제주시 애월읍 고내로9길 16, 0, 0.0
"우녁집", 제주특별자치도 제주시 애월읍 고내로 15, 0, 0.0
"우연민박", 제주특별자치도 제주시 애월읍 애원로 329 2층, 0, 0.0
"투레빗 프라이빗하우스", 제주특별자치도 제주시 애월읍 상가북6길 14, 0, 0.0
"굿나잇민박", 제주특별자치도 제주시 애월읍 고하상로 135, 0, 0.0
"웃더럭민박", 제주특별자치도 제주시 애월읍 상가북8길 20, 3, 0.0
"해연산", 제주특별자치도 제주시 애월읍 하가로2길 45-2 203호, 1, 0.0
"톨레도펜션", 제주특별자치도 제주시 애월읍 애월해안로 384-14, 0, 0.0
"해쉴", 제주특별자치도 서귀포시 안덕면 난드르로 80-35, 0, 4.5
"제주민박", 제주특별자치도 제주시 애월읍 어음서1길 2, 4, 5.0
"소서감산", 제주특별자치도 서귀포시 안덕면 감산중로 2, 0, 0.0
"오소록", 제주특별자치도 제주시 애월읍 하가로 141-18, 3, 0.0
"하가로트리", 제주특별자치도 제주시 애월읍 하가로1길 12, 5, 0.0
"독채민박 비니스하우스", 제주특별자치도 제주시 애월읍 부룡수길 4-3, 0, 0.0
"경복민박", 제주특별자치도 제주시 애월읍 신엄안3길 93-14, 34, 5.0
"뚱딴지민박", 제주특별자치도 제주시 애월읍 부룡수길 17, 0, 0.0
"애월리안홈", 제주특별자치도 제주시 애월읍 부룡수길 61-1 105동, 0, 0.0
"이치비민박", 제주특별자치도 서귀포시 안덕면 난드르로 17, 11, 4.7
"대평씨", 제주특별자치도 서귀포시 안덕면 난드르로21번길 13-9, 0, 5.0
"대평민박", 제주특별자치도 서귀포시 안덕면 난드르로 11, 0, 0.0
"미니메리", 제주특별자치도 서귀포시 안덕면 난드르로36번길 17, 27, 4.9
"돌집 달문", 제주특별자치도 서귀포시 안덕면 소기왓로 31-5, 5, 5.0
"우무레민박", 제주특별자치도 서귀포시 안덕면 소기왓로 41, 1, 4.8
"드리네민박", 제주특별자치도 서귀포시 안덕면 소기왓로 41-4, 0, 0.0
